description,taxonomy_agg_key,source_review_id,reviewer_id,reviewer_name,review_score,master_product_id,content,processed_content,source_product_id,source_id
"Church Road are the custodians of a rich and long history in the northern New Zealand region of Hawke's Bay. Having undergone some serious rejuvenation in recent years, Church Road are producing some simply outstanding wines including this moreish Chardon",[],2706140,-1,Gary Walsh,90,4212470,"I often struggle with NZ Chardonnay, though there are obviously a few exceptions. Ripe stonefruit, rockmelon and spice. It's a rich wine with plenty of sweet honeycomb creaminess, which comes over a little too claggy, but some citrus acidity and flavour p",,2675857,12
"Catalina Sounds is a truly classic New Zealand Sauvignon Blanc! Think back back to the early days when Kiwi Savvy was just starting to hit our shelves and how gob-smacked we were over the quality, vibrancy and sheer drinkability of such an aromatic wine.",[],2706141,-1,Dan Murphy's Wine Panel,92,4212471,"Catalina is usually among the greatest Marlborough Sauvignon Blancs each vintage, and 2013 is fantastic again. Snow pea, gooseberries, and a ravishing thread of white blackcurrant juice, a character only the best can attain. A ripping warm weather delight",,2675858,12
"Catalina Sounds is a truly classic New Zealand Sauvignon Blanc! Think back back to the early days when Kiwi Savvy was just starting to hit our shelves and how gob-smacked we were over the quality, vibrancy and sheer drinkability of such an aromatic wine.",[],2706142,-1,Tyson Stelzer,92,4212471,"A refined and pretty sauvignon with lemon blossom and guava aromas and a palate of tangy passionfruit, lime zest and subtle green pea notes. It finishes long, clean and zesty, with a vibrant acid line. A value offering in the vast Marlborough sauvignon ca",,2675858,12
"De Bortoli have recently turned the dial up on quality for all of their range, but their Pinot Noir's are really singing right now. Steve Webber is doing an amazing job in extracting the very, very best out of the Yarra Valley and his Reserve level wines",[],2706143,-1,Campbell Mattinson,95,4212473,"The top De Bortoli pinots know how to put on a show. This one is light in colour but it tastes fabulously fine and pure. The energy of nervous tension throughout. Flavours of chicory, cherries, assorted minerals and plum. Lots of juice and flesh - it's se",,2675860,12
"De Bortoli have recently turned the dial up on quality for all of their range, but their Pinot Noir's are really singing right now. Steve Webber is doing an amazing job in extracting the very, very best out of the Yarra Valley and his Reserve level wines",[],2706144,-1,Campbell Mattinson,96,4212473,"Less showy and exuberant than the estate-grown version (of the same vintage), but longer and keener from the middle of your mouth onward. A ripping wine. This is a dry, serious, ageworthy style with a wealth of chalky tannin. Lots of earthy, undergrowth,",,2675860,12
"At the winery this wine is served on tap. That's how popular it is. Lighter in alcohol, and with green apple and fairy floss characters leaping out of the glass, this is sweet, fun and unashamedly easy drinking. Naturally effervescent and cold fermented i",[],2706145,-1,Dan Murphy's Wine Panel,92,4212474,"Australia's juggernaut in premium Moscato from a prestige producer. Spritz, gin and tonic aromas and flavours, floral musk, with Turkish delight richness and rosewater throughout ...a seriously made Moscato that grabs your attention in the best way possib",,2675861,12
"A wonderful expression of this popular variety from the south of France. An aromatic bouquet of this Paul Mas Viognier shows apricot and floral characters, and the palate has attractive flavours of dried fruits and peach.",[],2706146,-1,Dan murphy's Wine Panel,92,4335204,"Pale straw colour. Intense peachy, lemon, white apricot aromas. A fresh minerally style with ripe stonefruit flavours, chalky, pithy textures and long fine bright crunchy acidity. Great intensity and richness.",,2675868,12
"A wonderful expression of this popular variety from the south of France. An aromatic bouquet of this Paul Mas Viognier shows apricot and floral characters, and the palate has attractive flavours of dried fruits and peach.",[],2706147,-1,Dan Murphy's Wine Panel,92,4335204,"Entirely from low yielding mature vines; an exceptional bargain. Dry white peach and honey, long/mouth-filling, hints of vanilla spice.",,2675868,12
Verdelho had gain it's new found popularity due to it's food friendly nature. Great acidity that would cut through creamier texture of seafood dishes. Capel Val Debut Verdelho has the extra touch of soft floral mixed with tropical fruits aroma on the nose,[],2706148,17,James Halliday,92,4212483,"Floral aromas with some white flower and spice nuances are followed by a juicy, lively palate with both line and length.",,2675870,12
Another superb Riesling from Peter Lehmann. Typically steely and minerally in true Eden Valley style with crisp citrus flavours and taut structure. The point of difference with great Eden Valley Riesling's is the beautiful palate weight and structure that,[],2706149,-1,Dan Murphy's Wine Panel,94,4212484,Smells like freshly cut lemon and limes. If there is a better option for Thai food we'd like to taste it!,,2675871,12
Another superb Riesling from Peter Lehmann. Typically steely and minerally in true Eden Valley style with crisp citrus flavours and taut structure. The point of difference with great Eden Valley Riesling's is the beautiful palate weight and structure that,[],2706150,-1,Tyson Stelzer,91,4212484,"Accurate Eden Valley riesling at a great value price, with all the expected lemon blossom, lime zest and fullness smith apple crunch, this year fleshed out with a juicy fleshiness and a subtle impression of ripeness that makes its tense acidity appealingl",,2675871,12
Another superb Riesling from Peter Lehmann. Typically steely and minerally in true Eden Valley style with crisp citrus flavours and taut structure. The point of difference with great Eden Valley Riesling's is the beautiful palate weight and structure that,[],2706151,-1,Tyson Stelzer,94,4212484,"The palate is precise, crunchy and citrus-focused, with a mouth-filling, slatey minerality and taut acidity of sensational persistence.",,2675871,12
Another superb Riesling from Peter Lehmann. Typically steely and minerally in true Eden Valley style with crisp citrus flavours and taut structure. The point of difference with great Eden Valley Riesling's is the beautiful palate weight and structure that,[],2706152,-1,Gary Walsh,92,4212484,"Perhaps it's not the purest and most pristine of Rieslings, but it's a tasty and personable one. There's a whiff of baby oil and juicy lemon/lime along with a good bit of spice and a long zesty finish. Acidity is not quite perfect but the shape and line i",,2675871,12
This is classic Barossa Shiraz. Deep dense purple in colour with layers of rich ripe red and black fruits chocolate with a touch of earth supported by classy French oak and supple tannins.,[],2706153,-1,Dan Murphy's Wine Panel,95,4212485,"Showcases the Barossa's hedonistically fleshy western districts perfectly. Redcurrant, sweet aromas of crushed violets and raspberries, with a strenuous kirsch intensity that binds this wine beautifully together.",,2675872,12
"A beautifully made Tasmanian Sauvignon Blanc at a great price! Devil's Corner has clean, fresh grassy notes with terrific concentration of passionfruit and citrus on the palate. Crisp finishing with great balance of acidity, leaving the flavours linger in",[],2706154,-1,Andrew Caillard MW,92,4212491,"Fragrant lemon curd, herbaceous, verbena aromas. Well-concentrated palate with supple lemon curd, spiced apple flavours, al-dente textures and bright long acidity.",,2675878,12
"A beautifully made Tasmanian Sauvignon Blanc at a great price! Devil's Corner has clean, fresh grassy notes with terrific concentration of passionfruit and citrus on the palate. Crisp finishing with great balance of acidity, leaving the flavours linger in",[],2706155,-1,Dan Murphy's Wine Panel,92,4212491,"The flavour here really jumps out, and this certainly has to be this label's best vintage yet. A deft balance between fine herbs, quite excited citrus flavours and passionfruit. Together, the marriage is well integrated and quite dazzling. The back label",,2675878,12
"The Ferngrove Frankland Shiraz is deep crimson in colour with aromas of blackberry, plum and blueberry with licks of vanilla oak. Depth of blueberry and opulent ripe plums in the flavour, it is mouth filling and flavoursome, complex and spicy with long fl",[],2706156,17,James Halliday,90,4212497,"Crushed, destemmed, 14 days on skins, matured for 18 months in French oak (53% new). Incredibly youthful crimson-purple hue; it is only light to medium-bodied, with fresh cherry and plum fruit and superfine tannins, but where did all that oak get to? Yes,",,2675884,12
"The Ferngrove Frankland Shiraz is deep crimson in colour with aromas of blackberry, plum and blueberry with licks of vanilla oak. Depth of blueberry and opulent ripe plums in the flavour, it is mouth filling and flavoursome, complex and spicy with long fl",[],2706157,-1,Campbell Mattinson,92,4212497,"Balance is the key here. It lifts the wine above its station. It’s clean, medium weight, and well fruited. Polished creamy oak on brambly black cherry. Excellent value.",,2675884,12
"A true favourite in the world of New Zealand Sauvignon Blanc, Giesen produces a brilliant style here with their flagship 'The Brothers'. Hints of tropical on the nose and palate, but with fantastic texture and mouth feel to separate it from the crowd.",[],2706158,-1,Dan Murphy's Wine Panel,95,4212499,"This vies with Cloudy Bay for New Zealand's finest Sauvignon Blanc. This release is possibly the finest yet; crunchy herbals, wet river-stone minerality, textural complexity, phenomenal intensity and length of flavour. Just gorgeous - and all for a non-sp",,2675886,12
